7075
4689
37693
6553
5252
58144
30193
18427
37227
5272
22649
18162
34460
9437
43565
22362
35180
35208
29269
24323
4673
38748
15918
19917
9440
36063
9488
44284
4588
34468
37686
6546
9484
37699
9794
5261
1646
30200
37692
35204
9492
35207
19415
8221
20924
4582
19906
8517
38760
19921
9489
24832
8222
1918
8267
4617
7109
2249
38759
19920
35210
7072
25866
7523
17985
35192
7096
19909
22664
4584
21261
38136
39490
1930
29074
7123
1526
30198
22662
39482
25876
29319
4683
5268
25874
15274
35195
40761
1800
35183
37690
53367
9573
6548
39507
35214
7074
18438
18432
37701
19318
19411
39877
4672
20960
30186
4676
8231
3470
15419
12750
39881
53373
22651
37700
8262
39874
4610
1559
4674
5218
17293
32864
18332
1925
19943
7061
4677
53368
9525
39876
44282
4591
21271
29004
9496
37694
30537
4583
51317
38744
7089
15663
8516
22668
17149
9438
29006
35189
32869
1697
38129
4686
6119
9580
9491
58145
7078
25882
9583
22968
38130
6541
13696
37226
18439
9910
7120
19918
20938
5222
21193
7065
31609
29191
37671
29316
9576
51321
19317
7058
22654
5266
35203
38758
6545
41846
8219
9483
39510
53362
41845
15273
6518
15653
8515
1790
41848
21269
29007
35184
41849
15929
29312
20934
9486
5251
35186
19414
18433
9575
25235
8522
4675
13697
34470
31606
22675
22682
6125
21192
5857
4671
4607
7059
35191
7092
38741
30199
37689
53364
25256
7854
24493
21190
15291
7098
30202
53366
38746
29315
8312
7781
51316
20937
19908
9494
8217
8374
35205
8352
7083
33772
4680
37681
37697
9439
30182
9795
6520
36889
27832
42897
14976
18809
25722
58465
38416
48116
38412
9017
27815
34800
50227
32615
27811
29076
50221
42901
8956
48119
14168
20416
37052
41536
38417
17063
42964
18009
46072
37230
14980
41531
37448
37048
50213
28590
20423
33726
48541
8925
32612
27805
7626
25730
37063
50835
58202
18018
19508
18808
34128
47163
42912
50225
7640
15934
42940
38375
18837
18016
27840
8109
51263
20972
24779
21754
38410
51265
20976
46075
49570
41245
14176
42963
42907
38384
15939
37060
48121
38406
18836
36888
25733
42956
51769
41248
18829
20986
36891
21787
34811
36519
34125
18834
14834
19510
28591
17778
20978
48549
19893
18804
34806
42952
21006
41240
17071
21199
8917
33728
15940
8309
27809
32611
14832
33483
36516
41246
27841
38485
27837
37056
35075
53358
38386
48551
33733
58463
14979
27803
10330
27810
21758
15937
17073
18013
24780
49574
48115
18814
19896
41241
8113
33469
35077
50220
17773
36018
37995
30150
29078
36514
46067
49575
25100
20391
34798
51266
38420
34801
51256
30151
17987
20526
45310
41250
17771
37992
47157
19505
17060
17068
50222
18023
14837
48539
45312
25753
18802
20473
20983
51260
24784
33725
36025
37055
18019
42946
36638
18012
14171
25754
20994
48548
8957
36518
47159
46069
24679
46071
51764
42960
37706
25110
41249
33732
20547
42894
36034
42908
33724
30149
25430
18022
18011
9016
41252
18020
8928
36026
20408
10333
20401
50837
41528
51255
21782
38419
38402
50217
36526
41247
12453
14836
51770
17775
37062
48544
8121
48113
28589
48112
36022
41238
25109
33484
34803
38370
38421
49572
44590
18801
50229
46070
45304
50829
37047
42947
37049
17466
51829
59082
30473
51005
30528
59693
51832
56417
50041
51785
27459
5026
59717
51031
53467
30468
21611
21627
53631
53463
27139
53490
50997
59092
30462
59069
27507
50007
30485
53462
51786
21657
59067
56310
30466
27505
50042
57323
50045
27398
21628
21615
27129
51000
21612
30486
17468
27128
51054
21642
30533
56278
57342
51004
56421
50978
27460
57354
57313
53489
54318
30527
56271
27475
21613
59739
17479
56419
59699
59068
51816
50975
27506
51048
59741
59088
27454
56423
57320
56282
21650
45093
50973
57361
50972
51049
21638
51024
56299
27483
51021
57328
50039
51207
59077
56306
39537
57355
51006
30510
27482
39534
59073
21637
57340
27476
39540
45089
53487
17463
50994
59692
56277
27141
51051
27457
21640
59721
27402
51025
51826
51050
21647
56270
30515
59727
27472
59064
27450
30530
30499
59075
27481
53520
54325
27462
51009
57346
59072
27404
51815
56298
57324
50012
50995
57343
56283
45091
59076
56420
56287
56279
57335
51022
50008
51867
59098
50965
27400
53479
51781
27473
57347
51847
57362
30534
27509
50046
57330
51019
21652
50966
56307
56281
56274
56280
51015
57318
57326
51003
39535
27504
21639
30505
51010
53461
27399
51007
57349
57344
21621
57338
50035
21624
57331
57311
59706
56285
21663
51012
51206
59091
